file_id	status	path	file_kind	route_classes	features	group	disposition	owner_step	evidence	notes	minimalism_gate
000879	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-apmixed.c	source	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000880	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-eth.c	source	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000881	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-infracfg.c	source	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000882	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-mcusys.c	source	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000883	A	target/linux/mediatek/files-6.6/drivers/clk/mediatek/clk-mt7987-topckgen.c	source	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000940	A	target/linux/mediatek/files-6.6/drivers/pinctrl/mediatek/pinctrl-mt7987.c	source	supporting	bus:gpio:controller,dts:pinctrl:function	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000955	A	target/linux/mediatek/files-6.6/include/dt-bindings/clock/mediatek,mt7987-clk.h	header	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000956	A	target/linux/mediatek/files-6.6/include/dt-bindings/reset/mediatek,mt7987-resets.h	header	supporting	dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
000960	M	target/linux/mediatek/filogic/base-files/etc/board.d/02_network	unknown	primary	identity:mac:ethernet	boardd-mac-context	review-only	M03	Vendor 02_network adds 8X board case and generic mt7988 Factory MAC reads at 0xFFFF4/0xFFFFA; direct 8X DTS has matching gmac0/gmac1 nvmem cells.	M03 records Factory offset evidence only; M04 owns LAN/WAN defaults and interface mapping.	direct DTS and board.d checked; network runtime deferred
000999	A	target/linux/mediatek/patches-6.6/999-2000-arm64-dts-mt7988-move-phys-to-sgmiipcs-and-usxgmiisy.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	wired-phy-sfp-patch-reference	defer	M05	Patch moves MT7988 PCS/USXGMII phys, a wired PCS foundation issue.	M05 TODO: review with full wired switch/SFP/10G evidence; not M03 board identity.	patch inspected; deferred to wired owner
001000	A	target/linux/mediatek/patches-6.6/999-2001-arm64-dts-mt7988-aqr-10gphy-disable-eee.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	wired-phy-sfp-patch-reference	defer	M05	Patch changes AQR 10G PHY EEE properties on MT7988 RFB AQR/CUX overlays.	M05 TODO: review with full wired switch/SFP/10G evidence; not M03 board identity.	patch inspected; deferred to wired owner
001001	A	target/linux/mediatek/patches-6.6/999-2002-arm64-dts-mt7988-increase-mdc-for-aqr-10gphy.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	wired-phy-sfp-patch-reference	defer	M05	Patch changes MDC timing for AQR 10G PHY paths.	M05 TODO: review with full wired switch/SFP/10G evidence; not M03 board identity.	patch inspected; deferred to wired owner
001002	A	target/linux/mediatek/patches-6.6/999-2003-arm64-dts-mt7988-use-software-reset-for-aqr-10gphy.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	wired-phy-sfp-patch-reference	defer	M05	Patch changes AQR 10G PHY reset handling.	M05 TODO: review with full wired switch/SFP/10G evidence; not M03 board identity.	patch inspected; deferred to wired owner
001003	A	target/linux/mediatek/patches-6.6/999-2004-arm64-dts-mt7988-fix-typo-for-the-LAN-and-WAN-MAC-address.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	factory-mac-offset-supporting-patch	review-only	M03	Patch fixes MT7988 RFB Factory MAC offset polarity to gmac1=0xffffa and gmac0=0xffff4; direct 8X DTS already uses those offsets.	Use only as supporting polarity evidence; direct 8X DTS remains authoritative and M04 owns interface assignment.	supporting reference, not copied blindly
001005	A	target/linux/mediatek/patches-6.6/999-2101-thermal-mediatek-add-mt7987-lvts-support.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	non-8x-mt7987-reference	drop	M03	MT7987/BPI-R4 Lite/RFB source is not direct 8X authority for board identity, GPIO, or factory data.	Do not migrate in M03; MT7987/BPI-R4 Lite/RFB topology cannot decide 8X hardware truth.	inspected as MT7987/non-8X; not filename-only
001060	A	target/linux/mediatek/patches-6.6/999-2745-mtkhnat-add-mtkhnat-driver-support.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	acceleration-hnat-patch	defer	M08	Patch adds HNAT driver/DTS content and acceleration hooks, not board identity.	M08 TODO: review acceleration/offload after base wired and Wi-Fi behavior are stable.	acceleration boundary declared
001076	A	target/linux/mediatek/patches-6.6/999-2762-net-phy-sfp-add-debug-information.patch	patch	supporting	bus:mdio:controller	wired-phy-sfp-patch-reference	defer	M05	Patch adds SFP/phylink debug information for wired runtime diagnostics.	M05 TODO: review with full wired switch/SFP/10G evidence; not M03 board identity.	patch inspected; deferred to wired owner
001114	A	target/linux/mediatek/patches-6.6/999-3027-dts-88d-option-type-2-support.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	wifi-pcie-option-reference	defer	M06	Patch adds MT7988D RFB option type 2 PCIe/Wi-Fi DTS support, not direct 8X board identity.	M06 TODO: use only as supporting Wi-Fi/PCIe reference if direct 8X Wi-Fi bring-up needs it; M09 owns expansion runtime.	non-8X Wi-Fi reference deferred
001120	A	target/linux/mediatek/patches-6.6/999-3033-dts-mt7987-wed-changes.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	non-8x-mt7987-reference	defer	M08	MT7987 WED patch is not direct 8X authority for board identity, GPIO, or factory data.	M08 TODO: review MT7987 WED content only during acceleration/offload work; not direct 8X M03 evidence.	not 8X; WED deferred to M08
001130	A	target/linux/mediatek/patches-6.6/999-cpufreq-02-mediatek-enable-using-efuse-cali-data-for-mt7988-cpu-volt.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	mt7988-cpufreq-nvmem-calibration	needs-evidence	M03	Patch adds cpufreq_calibration nvmem cells to MT7988 CPU nodes; M00 also handed paired cpufreq driver patch 001129 to M03.	M03 TODO: review together with M00 handoff 001129 and target 25.12 cpufreq before deciding migration; no runtime power claim.	needs explicit driver/context evidence before migration
001141	A	target/linux/mediatek/patches-6.6/999-spi-01-fix-calibration-message.patch	patch	supporting	bus:spi:controller	spi-nand-storage-patch	defer	M10	Patch only changes SPI calibration logging around SPI-NAND; not board identity/factory data.	M10 TODO: review during SPI-NAND/storage reliability work if install/storage uses this path.	SPI/storage boundary declared
001143	A	target/linux/mediatek/patches-6.6/999-spi-nand-02-Add-CASN-support.patch	patch	supporting	bus:spi:controller	spi-nand-storage-patch	defer	M10	Patch adds CASN SPI-NAND support, a storage/install dependency rather than M03 board identity.	M10 TODO: review during onboard storage/install/sysupgrade work.	SPI-NAND boundary declared
